Year,Age,Female Deaths,Male Deaths,Female Exposure,Male Exposure
2008,59,1803,2608,342410.54,332293.53
2008,60,2055,2997,358438.62,347859.77
2008,61,2380,3364,378701.08,367010.12
2008,62,2047,3108,316271.2,305331.79
2008,63,2211,3439,301685.13,290235.18
2008,64,2439,3602,292273.39,280296.14
2008,65,2499,3714,281226.07,267741.06
2008,66,2392,3689,255933.43,241254.09
2008,67,2568,3729,238140.35,222531.46
2008,68,2913,4346,242700.76,225314.53
2008,69,3198,4688,243748.03,224861.9
2008,70,3492,4981,241161.3,220867.91
2008,71,3692,5290,232340.63,210567.47
2008,72,4004,5562,224888.58,200865.1
2008,73,4441,5963,216725.58,190462.51
2008,74,4684,5900,208753,179734.09
2008,75,5054,6506,203902.85,171663.47
2008,76,5782,7015,201934.04,165684.44
2008,77,6327,7517,198871.35,157903.24
2008,78,6956,7772,191878.09,147396.34
2008,79,7445,8210,181709.3,135461.17
2008,80,8040,8236,172340.08,123722.61
2008,81,8771,8635,163507.62,113524.23
2008,82,9222,8631,155726,103975.62
2008,83,9817,8586,145939.99,92592.54
2008,84,10413,8691,137274.12,81854.83
2008,85,11024,8491,128572.17,72178.72
2008,86,11694,8671,121138.81,64277.29
2008,87,12668,8262,117783.54,58411.06
2008,88,12730,7699,95357.09,44395.41
2008,89,8836,4943,65180.44,28345.71
2008,90,7878,4215,51925.53,20934.75
2008,91,8510,4165,47141.02,17680.94
2008,92,8388,3615,42132.75,14741.91
2008,93,7941,3123,35362.69,11407.9
2008,94,7096,2469,28536.74,8391.98
2008,95,5891,1949,21450,5821.01
2008,96,4698,1489,15489.62,3896.29
2008,97,3603,1049,10965.56,2466.52
2008,98,2878,642,7618.05,1519.8
2008,99,2072,444,5177.22,927.59
2008,100,1463,283,3363.18,526.02
2008,101,929,156,2073.32,293.78
2008,102,622,101,1214.88,158.97
2008,103,403,53,683.13,82.29
2008,104,232,34,384.65,43.81
2008,105,131,14,209.09,19.69
2008,106,72,6,109.31,7.93
2008,107,40,3,54.79,4.12
2008,108,11,0,25.83,2.57
2008,109,11,0,12.01,1.65
2008,110+,6,0,6.3,0.6
2009,0,1456,1856,340970.32,357643
2009,1,84,112,341206.2,357628.89
2009,2,63,65,332056.3,347987.57
2009,3,50,37,323359.3,338399.38
2009,4,43,31,314754.98,329590.4
2009,5,35,39,306241.54,321234.8
2009,6,24,28,298104.08,313336.05
2009,7,21,22,293194.75,307609.83
2009,8,19,33,298660.7,312710.34
2009,9,33,25,305932.73,320356.13
2009,10,24,28,313922.62,328938.93
2009,11,32,33,320323.36,335465.69
2009,12,32,36,328393.92,344830.12
2009,13,35,48,324246.33,341641.64
2009,14,42,50,327375.23,344777.97
2009,15,48,92,335783.97,352908.54
2009,16,61,95,338778.7,353753.57
2009,17,60,165,351289.7,364424.98
2009,18,80,206,357185.5,371322.57
2009,19,79,220,356711.55,369032.05
2009,20,86,210,357906.87,364669.24
2009,21,93,241,366423.67,366058.05
2009,22,74,208,367863.18,362259.74
2009,23,94,230,372591.86,369293.03
2009,24,82,232,379271.5,380449.53
2009,25,111,248,373098.5,372801.06
2009,26,109,277,375849.58,372659.91
2009,27,108,252,378225.8,373836.01
2009,28,131,302,382540.4,380897.58
2009,29,142,292,381713.13,382647.51
2009,30,135,325,370646.67,373025.61
2009,31,147,273,347650.94,350549.54
2009,32,147,313,341305.38,343694.4
2009,33,159,323,349130.14,349144.74
2009,34,206,369,358815.44,356914.97
2009,35,219,447,367128.29,363685.4
2009,36,221,449,382776.86,378274.74
2009,37,269,512,396824.32,391406.14
2009,38,307,578,412035.27,406272.1
2009,39,323,600,404507.28,399178.34
2009,40,406,693,414926.07,409457.22
2009,41,411,717,414897.19,410331.48
2009,42,436,776,421164.74,416589.59
2009,43,494,819,422214.56,414994.82
2009,44,563,882,423583.58,413699.38
2009,45,633,956,419191.91,409553.72
2009,46,630,996,413075.13,403973.25
2009,47,651,986,403402.28,395912.39
2009,48,698,1054,389081.34,383467.91
2009,49,755,1124,372626.9,368304.82
2009,50,844,1177,367891.22,364128.78
2009,51,760,1338,357232.33,353703.49
2009,52,945,1375,345398.13,341266.8
2009,53,995,1477,335414.64,330613.1
2009,54,1088,1492,325461.81,320089.67
2009,55,1170,1781,325523.32,319345.41
2009,56,1269,1883,322402.44,315703.9
2009,57,1308,1978,317352.91,309842.72
2009,58,1445,2276,321746.07,312694.09
2009,59,1672,2488,329112.8,318683.99
2009,60,1818,2810,340466.38,329718.96
2009,61,2107,3170,356395.48,345150.03
2009,62,2390,3493,376634.08,364167.26
2009,63,2226,3238,313998.24,302441.37
2009,64,2341,3490,299222.77,286983.35
2009,65,2436,3636,290135.83,277379.33
2009,66,2643,3849,278911.1,264494.67
2009,67,2532,3820,253465.76,237695.17
2009,68,2661,3983,235405.34,218670.83
2009,69,2952,4458,239647.66,221056.65
2009,70,3405,4665,240429.36,220316.32
2009,71,3583,5143,237552.37,215985.24
2009,72,3793,5478,228526.86,205289.6
2009,73,4143,5724,220739.78,195306.91
2009,74,4595,5992,212347,184646.57
2009,75,4739,6206,203967.26,173657.78
2009,76,5253,6744,198583.34,165057.31
2009,77,5838,7086,196082.4,158528.34
2009,78,6501,7461,192364.12,150465.56
2009,79,7170,7813,184822.65,139500.64
2009,80,7722,8193,175118.67,127808.9
2009,81,8002,8178,164232.42,115437.91
2009,82,8595,8460,154878.1,105073.4
2009,83,9344,8474,146451.92,95415.01
2009,84,9692,8453,136138.46,84051.26
2009,85,10115,8233,126928.66,73360.04
2009,86,10755,7949,117718.84,63879.27
2009,87,11383,8078,109615.14,56101.94
2009,88,11999,7656,105109.15,50216.18
2009,89,11477,6826,83969.36,37541.93
2009,90,7913,4321,56494.29,23461.25
2009,91,7153,3623,44210.61,16936.12
2009,92,7540,3449,39253.71,13975.65
2009,93,7033,2991,34353.02,11423.98
2009,94,6563,2539,28180.05,8626.83
2009,95,5770,2035,22126.53,6118.1
2009,96,4584,1453,16241.48,4102.29
2009,97,3475,1006,11431.27,2659.51
2009,98,2663,662,7826,1635.36
2009,99,1927,428,5248.15,980.57
2009,100,1364,255,3454.52,572.18
2009,101,1016,166,2183.11,315.05
2009,102,598,92,1296.99,167.91
2009,103,346,58,729.69,84.55
2009,104,202,26,392.12,40.59
2009,105,134,20,212.11,20.77
2009,106,68,1,109.86,9.99
2009,107,36,3,56.42,4.65
2009,108,21,2,28.63,2.23
2009,109,9,1,13.09,1.87
2009,110+,4,2,8.61,1.12
2010,0,1420,1720,344961.34,362064.36
2010,1,107,118,340430.05,356665.52
2010,2,43,66,341569.56,358092.17
2010,3,46,51,332997.79,349113.39
2010,4,33,36,324409.97,339716.13
2010,5,26,35,315566.01,330138.96
2010,6,27,31,306656.45,321450.63
2010,7,26,21,298673.91,313692.53
2010,8,34,34,294084.82,308484.75
2010,9,22,36,300012.4,314078.35
2010,10,22,28,307383.31,322270.45
2010,11,21,34,315516.75,330946.3
2010,12,29,38,321855.37,337440.35
2010,13,26,35,330025.05,346938.74
2010,14,49,45,325732.43,343705.08
2010,15,51,57,329959.84,348286.93
2010,16,57,76,338918.91,356789.59
2010,17,78,129,342253.57,357475.11
2010,18,76,182,356819.81,369466.4
2010,19,80,157,365568.47,379000.01
2010,20,75,198,362228.74,375656.75
2010,21,59,229,364812.02,372491.24
2010,22,68,211,375006.93,374629.19
2010,23,95,237,375075.28,370810.78
2010,24,97,227,379144.57,378115.93
2010,25,97,223,382714.09,383246.35
2010,26,102,221,377008.69,375571.1
2010,27,126,237,380481.57,376091.54
2010,28,140,239,383073.58,378219.97
2010,29,112,288,387029.4,385463.86
2010,30,156,311,384822.86,384866.99
2010,31,132,305,373409,375058.33
2010,32,162,315,349792.95,352262.44
2010,33,158,299,343041.94,344975.05
2010,34,164,354,350971.06,350261.74
2010,35,209,343,359777.59,357301.7
2010,36,248,384,367862.23,364121.24
2010,37,295,456,383215.66,378693.63
2010,38,312,546,397019.93,391864.5
2010,39,299,589,412261.46,406570.92
2010,40,361,615,405043.38,398089.9
2010,41,428,665,415117.14,407986.49
2010,42,434,693,414918.56,408585.01
2010,43,491,754,420913.18,414618.25
2010,44,545,932,421923.8,413017.68
2010,45,566,963,422976.97,413213.78
2010,46,615,951,418598.36,409264.14
2010,47,681,996,412392.4,403956.63
2010,48,719,1065,402678.53,395980.48
2010,49,770,1135,388264.1,383375.59
2010,50,797,1184,371935.14,367310.32
2010,51,902,1292,367166.2,362917.67
2010,52,998,1436,356342.1,352179.06
2010,53,1008,1449,344530.05,339804.61
2010,54,1102,1533,334500.75,329118.16
2010,55,1106,1661,324678.27,318676.85
2010,56,1242,1934,324654.27,317686.36
2010,57,1373,1988,321443.17,314094.22
2010,58,1478,2126,316158.95,307923.93
2010,59,1545,2334,320381.66,310529.2
2010,60,1761,2672,327304.87,316443.12
2010,61,1989,2925,338366.2,327003.83
2010,62,2219,3386,354207.51,342265.15
2010,63,2539,3860,374374.84,361170.87
2010,64,2278,3491,311589.58,299357.13
2010,65,2434,3674,296663.52,283767.29
2010,66,2637,3991,287748.22,274208.31
2010,67,2649,4070,276408.1,261045.75
2010,68,2726,4092,250789.89,234001.93
2010,69,2901,4179,232480.86,214629.71
2010,70,3321,4624,236249.48,216570.76
2010,71,3557,5018,236898.93,215535.47
2010,72,3841,5477,233751.55,210824.61
2010,73,4178,5741,224392.95,199792.7
2010,74,4455,5994,216349.66,189456.62
2010,75,4766,6300,207698.04,178670.87
2010,76,5160,6480,198900.94,167287.78
2010,77,5679,6886,192964.55,158190.55
2010,78,6362,7489,189922.74,151369.24
2010,79,7048,7675,185528.62,142757.63
2010,80,7557,8042,178216.36,132691.44
2010,81,8011,8296,167293.71,119631.6
2010,82,8541,8223,155971.77,107175.54
2010,83,9139,8243,145995.24,96750.32
2010,84,9760,8427,136939.27,86994.46
2010,85,10207,8338,126182.45,75669.02
2010,86,10510,7960,116530.47,65246.93
2010,87,10826,7699,106895.91,55993.78
2010,88,11433,7358,98305.22,48466.78
2010,89,11886,7267,92979.34,42700.37
2010,90,11518,6202,73095.4,31298.09
2010,91,7629,3813,48342.47,19178.83
2010,92,6780,3114,37075.68,13508.94
2010,93,6800,2917,32232.7,10866.07
2010,94,6429,2626,27599.44,8636.46
2010,95,5647,2046,22025.98,6300.19
2010,96,4809,1518,16900.59,4354.27
2010,97,3845,1045,12091.12,2858.61
2010,98,2797,766,8266.72,1799.83
2010,99,2032,447,5488.68,1066.89
2010,100,1492,326,3538.68,615.36
2010,101,1043,193,2235.68,341.9
2010,102,680,88,1361.58,184.06
2010,103,434,48,793.95,97.93
2010,104,231,23,433.07,46.82
2010,105,116,7,224.72,21.9
2010,106,63,7,118.47,12.33
2010,107,35,3,60.29,6.59
2010,108,19,1,29.22,2.46
2010,109,6,0,15.29,1.25
2010,110+,11,2,10.97,0.81
2011,0,1309,1845,350985.63,368654.22
2011,1,106,127,345047.59,361672.86
2011,2,56,73,341267.51,357452.54
2011,3,38,41,342679.3,359396.95
2011,4,34,37,334461.06,350816.53
2011,5,24,40,325539.12,340917.87
2011,6,25,30,315916.44,330637.02
2011,7,15,27,307032.01,321857.55
2011,8,15,31,299188.17,314371.85
2011,9,18,34,294947.61,309558.83
2011,10,12,29,301325.19,315772.48
2011,11,27,24,308893.53,324076.7
2011,12,30,35,317021.07,332704.5
2011,13,25,29,323386.8,339291.71
2011,14,31,46,331542.57,348920.17
2011,15,31,60,327971.58,346762.81
2011,16,40,84,332588.5,351561.02
2011,17,57,115,342083.17,360526.85
2011,18,62,139,347170.42,362095.84
2011,19,72,159,364791.23,376644.95
2011,20,67,193,371844.23,386541.83
2011,21,86,196,369373.65,384372.61
2011,22,87,208,373660.9,382219.57
2011,23,92,180,382783.37,383862.71
2011,24,93,181,381680.07,379168.95
2011,25,102,224,382430.22,382639.94
2011,26,104,214,385892.54,387177.87
2011,27,133,213,380405.8,379317.89
2011,28,114,258,384648.95,380540.84
2011,29,114,256,386876.32,383018.27
2011,30,143,275,389612.35,386491.04
2011,31,164,292,387377.01,386245.43
2011,32,172,278,375646.68,376159.88
2011,33,168,285,351215.32,352795.63
2011,34,177,323,344510.36,345566.71
2011,35,205,336,351172.8,350530.22
2011,36,214,399,359944.15,357545.7
2011,37,232,455,367819.7,364384.09
2011,38,271,487,383005.33,378998.71
2011,39,297,520,396673.94,392193.3
2011,40,353,589,412708.53,405195.44
2011,41,404,626,405012.77,396395.62
2011,42,434,741,415114.35,406234.33
2011,43,495,720,414652.94,406542.06
2011,44,515,838,420443.5,412536.21
2011,45,575,885,421394.31,412149.53
2011,46,676,965,422488.92,412542.12
2011,47,627,950,418086.25,408759.15
2011,48,715,1088,411748.4,403562.18
2011,49,776,1117,402010.89,395595.14
2011,50,828,1158,387853.76,382225.77
2011,51,884,1251,371503.84,366112.51
2011,52,948,1404,366663.34,361429.7
2011,53,987,1533,355706.88,350579.15
2011,54,1089,1532,343966.13,338227.57
2011,55,1086,1663,333732.19,327811.22
2011,56,1182,1799,323734.05,316980.41
2011,57,1326,1915,323671.14,316075.6
2011,58,1323,2177,320398.8,312221.37
2011,59,1563,2172,314816,305722.14
2011,60,1698,2475,318746.1,308247.48
2011,61,1851,2687,325522.7,313766.54
2011,62,2058,3075,336369.59,324001.43
2011,63,2372,3533,352060.14,339049.28
2011,64,2757,3996,372232.19,357956.62
2011,65,2443,3570,308951.64,295698.41
2011,66,2630,3918,294108,280241.68
2011,67,2834,4091,285435.21,270765.69
2011,68,2911,4158,273696.49,257176.9
2011,69,2902,4130,247988.9,229878.86
2011,70,3087,4479,229300.32,210225.07
2011,71,3395,4983,232874.31,211748.84
2011,72,3904,5314,233279.06,210439.97
2011,73,3954,5501,229735.03,205380.54
2011,74,4387,6000,220147.16,194038.22
2011,75,4699,5992,211760.66,183481.02
2011,76,5062,6503,202841.73,172416.55
2011,77,5457,6540,193545.19,160671.87
2011,78,5973,6868,187116.78,151232.06
2011,79,6578,7563,183410.02,143996.7
2011,80,7352,7927,179939.64,136912.35
2011,81,7789,8061,170537.28,124608.8
2011,82,8338,8244,159121.6,111421.89
2011,83,8812,8196,147294.04,98971.99
2011,84,9191,8277,136793.31,88487.74
2011,85,9613,8214,127188.99,78624.75
2011,86,10117,7752,116087.26,67612.13
2011,87,10350,7535,106079.94,57512.22
2011,88,10641,7188,96130.6,48579.86
2011,89,10922,6935,87185.35,41335.37
2011,90,11345,6546,81073.4,35710.18
2011,91,10492,5595,62754.65,25711.06
2011,92,6969,3268,40743.21,15418.44
2011,93,5911,2696,30591.97,10570.78
2011,94,5838,2309,26001.9,8234.53
2011,95,5547,1917,21658.84,6380.4
2011,96,4654,1546,16857.99,4547.08
2011,97,3838,1162,12595.79,3036.11
2011,98,2924,765,8764.98,1932.63
2011,99,2129,522,5820.9,1182.92
2011,100,1482,297,3698.57,667.33
2011,101,1042,201,2290.05,365.47
2011,102,648,106,1391.83,198.69
2011,103,426,56,821.6,111.55
2011,104,246,37,467.36,58.15
2011,105,152,15,250.76,27.28
2011,106,58,7,130.39,13.16
2011,107,39,3,70.41,7.48
2011,108,18,5,33.19,3.63
2011,109,13,0,15.6,1.13
2011,110+,11,1,10.9,0.42
2012,0,1310,1730,353115.27,371289.26
2012,1,91,126,352630.43,370049.89
2012,2,39,67,346910.11,363502.89
2012,3,41,40,342915.62,359264.48
2012,4,32,40,344299.11,361255.58
2012,5,34,37,335857.7,352504.23
2012,6,31,31,326425.14,342090.89
2012,7,25,24,316822.68,331732.1
2012,8,20,32,307949.07,323000.28
2012,9,20,24,300286.86,315577.87
2012,10,23,27,296261.42,311071.72
2012,11,16,35,302820.66,317368.51
2012,12,30,35,310419.83,325593.45
2012,13,28,36,318459.48,334328.31
2012,14,31,39,324799.52,341016.79
2012,15,39,49,333179.69,351039.79
2012,16,37,61,329541.27,348813.81
2012,17,55,114,334594.76,354120.97
2012,18,53,181,345591.28,363501.02
2012,19,67,159,353174.6,367164.94
2012,20,79,173,370016.31,381994.22
2012,21,81,173,377107.67,392245.27
2012,22,66,183,376160.33,390749.92
2012,23,80,212,379942.18,388040.25
2012,24,82,192,387534.49,388192.32
2012,25,95,196,384506.3,382843.81
2012,26,81,214,385006.05,385582.98
2012,27,105,207,388124.92,389772.2
2012,28,127,233,382823.04,381601.9
2012,29,107,247,386916.93,383197.75
2012,30,130,274,388403.85,383607.25
2012,31,155,286,391057.9,387302.7
2012,32,159,273,388777.9,386616.81
2012,33,164,314,376482.36,375977.48
2012,34,179,281,351891.34,352847.08
2012,35,180,323,344578.3,345271.69
2012,36,182,327,351366.33,350252.01
2012,37,229,395,359879.4,357307.11
2012,38,251,429,367915.28,364246.44
2012,39,313,488,382830.01,378909.29
2012,40,328,602,396947.79,391418.87
2012,41,362,598,412667.37,404194.18
2012,42,412,622,405131.06,395553.74
2012,43,448,734,414949.15,405110.15
2012,44,493,804,414432.01,405463.72
2012,45,579,858,420289.44,411726.78
2012,46,593,914,421142.07,411396.16
2012,47,683,1022,422290.12,411767.36
2012,48,715,1052,417751.37,407950.06
2012,49,793,1116,411373.04,402733.76
2012,50,824,1188,401625.34,394631.35
2012,51,895,1248,387397.41,381149.79
2012,52,948,1284,371015.05,364910.3
2012,53,994,1435,365992.87,360205.19
2012,54,1044,1542,355106.53,349192.59
2012,55,1158,1607,343216.53,337000.61
2012,56,1192,1751,332814.88,326285.33
2012,57,1238,1833,322729.08,315409.4
2012,58,1417,1997,322726.48,314097.55
2012,59,1628,2216,319246.04,310012.69
2012,60,1631,2347,313455.96,303381.5
2012,61,1805,2670,317306.47,305606.89
2012,62,2057,2917,324034.64,310945.92
2012,63,2181,3219,334487.09,320886.9
2012,64,2538,3736,350206.85,335858.75
2012,65,2905,4184,369608.38,353822.07
2012,66,2651,3818,306463.69,292060.65
2012,67,2899,4188,291798.97,276675.88
2012,68,2987,4268,282762.7,266768.44
2012,69,3167,4596,270878.35,252820.73
2012,70,3216,4488,244966.1,225444.24
2012,71,3210,4629,226272.28,205626.33
2012,72,3792,5228,229482.68,206710.88
2012,73,4152,5585,229416.59,205111.92
2012,74,4504,5962,225673.67,199768.92
2012,75,4806,6346,215620.43,188126.17
2012,76,5197,6562,206995.63,177210.76
2012,77,5611,6819,197661.33,165862.86
2012,78,5945,7101,187853.52,153835.47
2012,79,6491,7292,180899.25,144161.04
2012,80,7394,7787,177061.28,137184.62
2012,81,8045,8443,172266.54,128832.39
2012,82,8482,8545,162369.26,116288.21
2012,83,9122,8631,150429.96,103019.76
2012,84,9619,8483,138136.02,90601.82
2012,85,9942,8432,127199.39,80133.89
2012,86,10579,8543,117092.57,70370.31
2012,87,10550,7983,105706.54,59673.28
2012,88,10873,7461,95475.36,49978.31
2012,89,11173,6916,85272.46,41488.1
2012,90,11415,6575,76012.35,34613.46
2012,91,11330,6133,69535.9,29305.92
2012,92,10607,5135,52802.76,20638.4
2012,93,6720,3000,33569.41,12067.69
2012,94,5630,2221,24687.39,8070.21
2012,95,5300,2033,20403.18,6106.33
2012,96,4895,1659,16529.03,4582.69
2012,97,3941,1263,12527.46,3145.33
2012,98,3173,863,9115.28,2024.58
2012,99,2386,613,6133.45,1248.92
2012,100,1660,363,3907.81,735.87
2012,101,1109,216,2394.91,404.04
2012,102,714,115,1426.74,210.14
2012,103,458,64,837.18,115.39
2012,104,279,37,475.44,64.02
2012,105,167,25,260.97,30.51
2012,106,87,5,138.04,14.91
2012,107,42,5,75.33,8.24
2012,108,28,4,39.3,3.21
2012,109,8,0,16.9,1.56
2012,110+,9.01,0,11.5,1.03
2013,0,1188,1579,347245.68,365614.28
2013,1,108,125,355682.65,373877
2013,2,49,67,355145.95,372665.95
2013,3,42,40,348979.09,365802.13
2013,4,30,36,344783.02,361442.59
2013,5,31,36,346009.51,363241.66
2013,6,27,26,337312.04,354127.7
2013,7,20,40,327829.79,343669.32
2013,8,24,25,318179.09,333259.54
2013,9,20,24,309390.74,324424.32
2013,10,29,27,301756.18,317023.54
2013,11,23,19,297869.97,312601.07
2013,12,19,34,304492.04,318892.48
2013,13,25,38,311955.08,327152.21
2013,14,37,44,319953.59,336079.91
2013,15,36,52,326163.18,342773.59
2013,16,42,75,334435.64,352739.35
2013,17,40,99,331051.14,351044
2013,18,61,137,337182.45,356483.38
2013,19,60,169,350430.35,368030.17
2013,20,68,160,358091.48,371984.89
2013,21,76,170,374009.24,386566.76
2013,22,81,162,382700.77,397032.17
2013,23,80,202,381690.24,395213.77
2013,24,81,203,383717.74,390829.88
2013,25,95,227,390442.65,391233.45
2013,26,102,226,387166.64,385442.14
2013,27,113,241,387311.81,387742.04
2013,28,130,214,389990.92,391343.25
2013,29,114,253,384681.22,383305.45
2013,30,147,254,388267.54,384098.36
2013,31,157,298,389388.32,384604.56
2013,32,168,313,392016.36,387710.72
2013,33,175,316,389486.93,386566.24
2013,34,194,333,377019.52,376074.66
2013,35,199,334,352259.11,352578.02
2013,36,209,355,345113.92,345010.34
2013,37,206,424,351659.72,349961.1
2013,38,240,463,360318.59,357265.4
2013,39,314,516,368147.34,364134.82
2013,40,301,541,383152.39,378682.26
2013,41,383,636,397031.31,391109.37
2013,42,403,711,412930.09,403998.06
2013,43,451,717,405049.96,395238.35
2013,44,546,788,414914.06,404869.17
2013,45,520,912,414477.63,405062.53
2013,46,562,932,420261.25,411220.44
2013,47,688,987,421152.29,410830.73
2013,48,687,1067,422245.83,411056.31
2013,49,814,1174,417665.84,407183.51
2013,50,847,1204,411071.37,402030.15
2013,51,890,1334,401209.43,393691.84
2013,52,963,1374,386852.6,380213.41
2013,53,1023,1475,370325.47,364033.37
2013,54,1063,1586,365307.67,359078.47
2013,55,1193,1605,354419.93,347976.38
2013,56,1235,1755,342406.95,335651.78
2013,57,1338,1953,331911.52,324807.71
2013,58,1402,2024,321852.25,313460.35
2013,59,1451,2330,321791.15,312031.71
2013,60,1589,2499,318110.3,307727.43
2013,61,1778,2602,312237.96,300973.36
2013,62,1933,2928,316086.61,302956.04
2013,63,2182,3157,322521.63,308299.37
2013,64,2323,3548,332796.05,317778.54
2013,65,2766,4048,348045.98,332272.9
2013,66,3064,4610,366942.41,349852.63
2013,67,2915,4026,304089.17,288444.03
2013,68,3035,4312,289202.69,272694.6
2013,69,3268,4691,279959.3,262418.72
2013,70,3380,4859,267787.3,248262.19
2013,71,3363,4700,241978.89,220823.66
2013,72,3527,5008,223082.95,200827.49
2013,73,4122,5520,225779.63,201548.49
2013,74,4542,6013,225431.27,199691.54
